city_id,district_name,street_name,pv
26,余杭区,丰岭路,18
26,余杭区,水城北路,523
26,余杭区,荆长大道,24
26,余杭区,高顺路,11
26,拱墅,上塘路,70
26,拱墅,丰潭路,32
26,拱墅,余杭塘上,111
26,拱墅,其他,59
26,拱墅,和睦,19
26,拱墅,小河,137
26,拱墅,德胜路,45
26,拱墅,拱宸桥,43
26,拱墅,杭行路,437
26,拱墅,湖墅,21
26,拱墅,湖州街,53
26,拱墅,登云路,53
26,拱墅,石祥路,97
26,拱墅,祥园路,64
26,拱墅,花园岗街,3
26,拱墅,莫干山路,379
26,拱墅,萍水街,92
26,拱墅区,上塘路,42
26,拱墅区,丰潭路,17
26,拱墅区,丽水路,707
26,拱墅区,假山路,36
26,拱墅区,密渡桥路,42
26,拱墅区,沈塘桥弄,25
26,拱墅区,湖墅南路,15
26,拱墅区,湖州街,40
26,拱墅区,潮王路,30
26,拱墅区,登云路,9
26,拱墅区,祥园路,38
26,拱墅区,莫干山路,64
26,江干,三堡,51
26,江干,下沙,701
26,江干,东宁路,136
26,江干,九堡,872
26,江干,九环路,44
26,江干,其他,91
26,江干,凤起东路,18
26,江干,凯旋,2
26,江干,城东新城,25
26,江干,备塘路,12
26,江干,天城东路,54
26,江干,天城路,104
26,江干,学林街,19
26,江干,学源街,48
26,江干,幸福南路,17
26,江干,庆春东路,18
26,江干,彭埠,18
26,江干,德胜东路,52
26,江干,文渊路,14
26,江干,新塘路,323
26,江干,景昙路,35
26,江干,景芳,43
26,江干,机场路,53
26,江干,杭海路,14
26,江干,环城北路,78
26,江干,秋涛北路,24
26,江干,科技园路,509
26,江干,笕桥,29
26,江干,艮山东路,370
26,江干,艮山西路,39
26,江干,金沙大道,33
26,江干,金沙湖,524
26,江干,钱江新城,2611
26,江干,钱江路,26
26,江干区,三堡,30
26,江干区,三新路,8
26,江干区,下沙,130
26,江干区,下沙路,63
26,江干区,东宁路,2
26,江干区,严家弄路,1
26,江干区,中心路,13
26,江干区,九堡,37
26,江干区,九格路,10
26,江干区,元成路,5
26,江干区,六号大街,19
26,江干区,凤起东路,156
26,江干区,凯旋路,49
26,江干区,和兴路,45
26,江干区,天城路,6
26,江干区,太平门直街,3
26,江干区,庆春东路,49
26,江干区,御景路,6
26,江干区,新塘路,28
26,江干区,景昙路,162
26,江干区,机场路,73
26,江干区,森林路,21
26,江干区,环城北路,2
26,江干区,环站东路,6
26,江干区,石桥路,115
26,江干区,秋涛北路,9
26,江干区,金沙大道,30
26,江干区,钱江新城,633
26,江干区,香樟街,15
26,滨江,其他,437
26,滨江,彩虹城,168
26,滨江,江南大道,210
26,滨江,江晖路,9
26,滨江,江虹路,328
26,滨江,江陵路,525
26,滨江,浦沿,541
26,滨江,滨盛路,140
26,滨江,西兴,889
26,滨江,长河,1395
26,滨江,闻涛路,24
26,滨江,阡陌路,123
26,滨江区,丹枫路,87
26,滨江区,江南大道,156
26,滨江区,江晖路,4
26,滨江区,江汉路,169
26,滨江区,泰安路,1
26,滨江区,滨盛路,148
26,滨江区,通和路,6
26,萧山,北干,512
26,萧山,宁围街道,8
26,萧山,市心北路,67
26,萧山,民和路,6
26,萧山,皓月路,36
26,萧山,金鸡路,1
26,萧山,钱江世纪城,2313
26,萧山区,振宁路,12
26,萧山区,民和路,52
26,萧山区,钱江世纪城,3
26,西湖,万塘路,38
26,西湖,三墩,700
26,西湖,其他,31
26,西湖,华星路,4
26,西湖,双龙街,41
26,西湖,古墩路,63
26,西湖,古翠路,19
26,西湖,天目山路,222
26,西湖,学院路,131
26,西湖,振华路,67
26,西湖,文一西路,854
26,西湖,文一路,118
26,西湖,文三路,69
26,西湖,文二西路,40
26,西湖,文二路,47
26,西湖,曙光路,4
26,西湖,申花,115
26,西湖,留下,116
26,西湖,留和路,25
26,西湖,百家园路,28
26,西湖,紫金港路,15
26,西湖,翠柏路,54
26,西湖,西园八路,144
26,西湖,西园路,17
26,西湖,西湖,2
26,西湖,西溪,149
26,西湖,转塘,17
26,西湖,金蓬街,15
26,西湖,黄龙,242
26,西湖区,万塘路,25
26,西湖区,体育场路,2
26,西湖区,双龙街,21
26,西湖区,古墩路,861
26,西湖区,古翠路,88
26,西湖区,塘苗路,18
26,西湖区,大公路,2
26,西湖区,天目山路,206
26,西湖区,学院路,29
26,西湖区,教工路,149
26,西湖区,文一西路,32
26,西湖区,文一路,20
26,西湖区,文三西路,34
26,西湖区,文三路,500
26,西湖区,文二路,192
26,西湖区,曙光路,2
26,西湖区,杭大路,88
26,西湖区,求是路,22
26,西湖区,玉古路,106
26,西湖区,申花路,4
26,西湖区,百家园路,1
26,西湖区,莫干山路,6
26,西湖区,莲花街,3
26,西湖区,西园五路,63
26,西湖区,西园路,17
26,西湖区,西溪,50
26,西湖区,西溪路,38
26,西湖区,金蓬街,7
26,西湖区,黄龙路,72
29,南湖,东栅,10
45,双流,东升,30
45,双流,公兴,9
45,双流,华阳,340
45,双流,正兴,11
45,双流,航空港,211
45,成华,万年场,312
45,成华,其他,11
45,成华,圣灯,5
45,成华,府青路,179
45,成华,建设路,1075
45,成华,成渝立交,29
45,成华,杉板桥,33
45,成华,猛追湾,409
45,成华,玉双路,3
45,成华,青龙,55
45,成华,驷马桥,198
45,武侯,其他,60
45,武侯,内双楠,25
45,武侯,外双楠,320
45,武侯,小天竺,77
45,武侯,望江路,37
45,武侯,机投镇,39
45,武侯,桂溪,575
45,武侯,桐梓林,648
45,武侯,武侯祠大街,5
45,武侯,洗面桥,37
45,武侯,浆洗街,21
45,武侯,火车南站,487
45,武侯,玉林,53
45,武侯,磨子桥,247
45,武侯,簇桥,23
45,武侯,红牌楼,1250
45,武侯,肖家河,77
45,武侯,航空路,101
45,武侯,跳伞塔,1516
45,武侯,高升桥,172
45,温江,光华大道,87
45,温江,其他,19
45,金牛,九里堤,25
45,金牛,交大路,57
45,金牛,何家桥,8
45,金牛,其他,95
45,金牛,国宾,224
45,金牛,天回,1
45,金牛,李家沱,72
45,金牛,梁家巷,9
45,金牛,沙湾,174
45,金牛,花牌坊,63
45,金牛,茶店子,138
45,金牛,荷花池,5
45,金牛,营门口,178
45,金牛,蜀汉路,4
45,金牛,西安路,3
45,金牛,金泉,6
45,金牛,金牛万达,312
45,锦江,万达,53
45,锦江,东大街,1312
45,锦江,九眼桥,206
45,锦江,其他,112
45,锦江,合江亭,10
45,锦江,川师,55
45,锦江,成龙路,2
45,锦江,春熙路,1740
45,锦江,柳江,125
45,锦江,水碾河,122
45,锦江,沙河,10
45,锦江,牛市口,238
45,锦江,牛王庙,489
45,锦江,盐市口,975
45,锦江,红星路,161
45,锦江,龙舟路,32
45,青白江,其他,2
45,青羊,东光,13
45,青羊,中医附院,7
45,青羊,人民公园,265
45,青羊,光华,239
45,青羊,八宝街,166
45,青羊,其他,20
45,青羊,天府广场,452
45,青羊,太升路,473
45,青羊,浣花小区,5
45,青羊,百花中心站,7
45,青羊,苏坡,6
45,青羊,草堂,9
45,青羊,草市街,47
45,青羊,贝森,7
45,青羊,金沙,75
45,青羊,长顺街,69
45,青羊,顺城街,1429
45,青羊,黄田坝,56
45,高新,世纪城,2263
45,高新,中和镇,114
45,高新,其他,38
45,高新,创业路,40
45,高新,南延线,1304
45,高新,大源,53
45,高新,天府一街,779
45,高新,天府三街,2912
45,高新,天府四街,983
45,高新,天府大道,508
45,高新,天府软件园,254
45,高新,天府长城,464
45,高新,孵化园,2996
45,高新,新会展,85
45,高新,理想中心,1412
45,高新,紫荆小区,111
45,高新,美年广场,897
45,高新,肖家河,5
45,高新,金融城,2221
45,高新西区,中海国际,30
45,高新西区,何家桥,77
45,龙泉驿,其他,70
45,龙泉驿,大面,10
55,和平,三好街,19
55,和平,中华路,6
55,和平,五里河,17
55,和平,八经,2
55,和平,南京街,8
55,和平,太原街,2
55,和平,文化路,38
55,和平,长白,14
55,大东,滂江街,32
55,沈北,道义,28
55,沈河,其他,43
55,沈河,北文萃路,33
55,沈河,北站,407
55,沈河,市府广场,75
55,沈河,文化路,19
55,沈河,文艺路,16
55,浑南,世纪新城,3
55,浑南,五三,9
55,浑南,其他,3
55,浑南,桃仙,27
55,浑南,浑南中路,53
55,浑南,浑河堡,10
55,皇姑,北行,3
55,皇姑,北陵,73
55,皇姑,塔湾,3
55,皇姑,崇山,1
55,皇姑,陵西,44
55,铁西,保工,4
55,铁西,其他,1
55,铁西,北二路,22
55,铁西,沈辽路,28
55,铁西,重工,1
55,铁西,铁西广场,20
56,中山,三八广场,182
56,中山,中山广场,29
56,中山,人民路,551
56,中山,人民路东段,23
56,中山,其他,182
56,中山,劳动公园,68
56,中山,友好广场,112
56,中山,友好路,2
56,中山,唐山街,7
56,中山,天津街,164
56,中山,希望广场,176
56,中山,民主广场,4
56,中山,港湾广场,224
56,中山,火车站,12
56,中山,长江路,53
56,中山,青泥洼桥,25
56,开发区,安盛,28
56,开发区,金马路,202
56,沙河口,兴工,4
56,沙河口,其他,17
56,沙河口,华北路,2
56,沙河口,和平广场,43
56,沙河口,太原街,27
56,沙河口,星海公园,7
56,沙河口,星海广场,580
56,沙河口,星海湾,105
56,沙河口,春柳,100
56,沙河口,西安路,409
56,沙河口,辽师,3
56,沙河口,长江路,48
56,沙河口,黄河路,2
56,沙河口,黑石礁,42
56,甘井子,中华路,38
56,甘井子,其他,24
56,甘井子,千山路,56
56,甘井子,华北路,1
56,甘井子,华南广场,197
56,甘井子,机场,10
56,甘井子,泉水,8
56,甘井子,甘井子,29
56,甘井子,辛寨子,116
56,西岗,五一广场,3
56,西岗,人民广场,8
56,西岗,八一路,3
56,西岗,其他,10
56,西岗,北京街,4
56,西岗,新开路,112
56,西岗,站北,1
56,西岗,胜利路,6
56,西岗,英华街,1
56,西岗,长春路,5
56,西岗,香炉礁,37
56,西岗,黄河路,73
56,高新园区,七贤岭,92
56,高新园区,其他,26
56,高新园区,数码广场,9
56,高新园区,海事大学,5
56,高新园区,软件园,22
56,高新园区,高新园区管委会,534
56,高新园区,黄浦路,93
65,建邺,兴隆,435
65,建邺,其他,5
65,建邺,南湖,286
65,建邺,南苑,43
65,建邺,双闸,80
65,建邺,奥体,1366
65,建邺,水西门,24
65,建邺,江东门,174
65,建邺,江心洲,8
65,建邺,沙洲,92
65,建邺,滨湖,17
65,栖霞,万寿,7
65,栖霞,仙林,237
65,栖霞,其他,46
65,栖霞,晓庄,53
65,栖霞,栖霞,47
65,栖霞,迈皋桥,13
65,栖霞,马群,17
65,江宁,上元大街,3
65,江宁,九龙湖,71
65,江宁,其他,107
65,江宁,双龙大道,54
65,江宁,天元东路,254
65,江宁,将军大道,15
65,江宁,开发区,57
65,江宁,方山,15
65,江宁,百家湖,314
65,江宁,秣陵,98
65,江宁,竹山路,85
65,江宁,胜太路,30
65,浦口,星火路,273
65,浦口,江浦,146
65,浦口,顶山,13
65,浦口,高新区,72
65,玄武,丹凤街,37
65,玄武,其他,12
65,玄武,北京东路,6
65,玄武,后宰门,39
65,玄武,孝陵卫,7
65,玄武,新街口,304
65,玄武,樱驼花园,70
65,玄武,玄武湖,2
65,玄武,玄武门,188
65,玄武,珠江路,1111
65,玄武,红山,180
65,玄武,长江路,225
65,秦淮,三山,277
65,秦淮,中华门,71
65,秦淮,中山南路,27
65,秦淮,光华路,112
65,秦淮,其他,36
65,秦淮,大光路,22
65,秦淮,大明路,54
65,秦淮,大行宫,629
65,秦淮,太平南路,5
65,秦淮,夫子庙,96
65,秦淮,常府街,284
65,秦淮,张府园,278
65,秦淮,新街口,1886
65,秦淮,月牙湖,475
65,秦淮,朝天宫,37
65,秦淮,洪家园,29
65,秦淮,洪武路,52
65,秦淮,淮海路,75
65,秦淮,瑞金路,34
65,秦淮,秦虹,21
65,秦淮,红花,126
65,秦淮,长白街,11
65,秦淮,集庆门,40
65,雨花台,其他,59
65,雨花台,宁南,161
65,雨花台,安德门,879
65,雨花台,板桥,15
65,雨花台,西善桥,135
65,雨花台,赛虹桥,97
65,雨花台,雨花新村,608
65,鼓楼,三牌楼,109
65,鼓楼,上海路,8
65,鼓楼,中央门,737
65,鼓楼,五塘,92
65,鼓楼,其他,49
65,鼓楼,凤凰西街,32
65,鼓楼,北京西路,35
65,鼓楼,华侨路,431
65,鼓楼,宁海路,60
65,鼓楼,定淮门,7
65,鼓楼,小市,36
65,鼓楼,广州路,146
65,鼓楼,建宁路,25
65,鼓楼,挹江门,12
65,鼓楼,水佐岗,34
65,鼓楼,汉中门,148
65,鼓楼,江东,172
65,鼓楼,湖南路,828
65,鼓楼,福建路,59
65,鼓楼,虎踞路,6
65,鼓楼,龙江,100
66,北塘,其他,16
66,北塘,凤宾路,2
66,北塘,北大街街道,56
66,北塘,山北,5
66,北塘,惠山,4
66,北塘,黄巷,10
66,南长,五爱路,3
66,南长,其他,31
66,南长,南禅寺,9
66,南长,扬名街道,1
66,南长,清名桥,156
66,南长,金星,4
66,宜兴,宜城街道,2
66,崇安,上马墩街道,21
66,崇安,其他,10
66,崇安,崇安寺街道,373
66,崇安,广瑞路街道,35
66,崇安,广益街道,46
66,崇安,江海街道,46
66,崇安,通江,1
66,惠山,其他,8
66,惠山,前洲镇,1
66,惠山,堰桥街道,15
66,惠山,玉祁镇,6
66,惠山,钱桥街道,1
66,新区,其他,37
66,新区,新安街道,38
66,新区,梅村镇,3
66,新区,江溪街道,20
66,新区,硕放,1
66,新区,长江路,59
66,江阴,其他,1
66,江阴,城东街道,16
66,滨湖,其他,37
66,滨湖,华庄,8
66,滨湖,太湖,40
66,滨湖,河埒,7
66,滨湖,滨湖街道,66
66,滨湖,荣巷,2
66,滨湖,蠡园,6
66,滨湖,蠡湖街道,57
66,滨湖,雪浪街道,27
66,锡山,东亭,11
66,锡山,东港,8
66,锡山,安镇,38
66,锡山,锡沪路,1
67,园区,湖西,5
75,仓山,三高路,24
75,仓山,其他,44
75,仓山,南二环路,6
75,仓山,南江滨路,46
75,仓山,浦上大道,44
75,仓山,金山大道,19
75,仓山,闽江大道,98
75,台江,中亭街,11
75,台江,五一南路,29
75,台江,元洪城,4
75,台江,其他,85
75,台江,双杭,48
75,台江,江滨中路,340
75,台江,白马南路,6
75,台江,茶亭,144
75,台江,鳌峰,293
75,晋安,五四北,62
75,晋安,五里亭,2
75,晋安,岳峰,2
75,晋安,新店,23
75,晋安,王庄,31
75,晋安,福新中路,48
75,晋安,福马路,2
75,晋安,茶园,13
75,晋安,连江路,184
75,晋安,鼓山,12
75,鼓楼,东街,265
75,鼓楼,乌山路,7
75,鼓楼,五一北路,86
75,鼓楼,五一广场,19
75,鼓楼,五四路,818
75,鼓楼,八一七北路,6
75,鼓楼,六一北路,20
75,鼓楼,其他,133
75,鼓楼,华大,2
75,鼓楼,华林路,31
75,鼓楼,安泰,11
75,鼓楼,宝龙,17
75,鼓楼,杨桥路,26
75,鼓楼,水部,1
75,鼓楼,温泉,156
75,鼓楼,温泉公园,1
75,鼓楼,省体中心,7
75,鼓楼,西二环,49
75,鼓楼,西湖,1
75,鼓楼,鼓东,1
75,鼓楼,鼓西,15
103,中原,中原西路,13
103,中原,其他,229
103,中原,嵩山北路,5
103,中原,桐柏路,9
103,中原,棉纺路,4
103,中原,碧沙岗,16
103,二七,京广路,24
103,二七,其他,41
103,二七,大学路,77
103,二七,火车站,27
103,二七,航海路,1
103,二七,解放路,16
103,管城,东大街,3
103,管城,其他,80
103,管城,紫荆山路,294
103,管城,航海东路,37
103,管城,郑汴路,1
103,管城,陇海东路,8
103,郑东,东风东路,15
103,郑东,东风南路,543
103,郑东,中兴路,17
103,郑东,其他,144
103,郑东,农业东路,2
103,郑东,商务内环,234
103,郑东,商务外环,341
103,郑东,商都路,35
103,郑东,商鼎路,369
103,郑东,心怡路,205
103,郑东,金水东路,144
103,金水,东明路,10
103,金水,东风路,22
103,金水,丰产路,18
103,金水,其他,231
103,金水,农业路,180
103,金水,北环,15
103,金水,南阳路,8
103,金水,国基路,5
103,金水,文化路,26
103,金水,未来路,42
103,金水,紫金山,4
103,金水,纬五路,6
103,金水,经三路,30
103,金水,花园路,280
103,金水,金水路,63
103,金水,黄河路,85
176,新城,幸福中路,14
176,新城区,东二路,15
176,新城区,北关正街,10
176,曲江新区,其他,256
176,曲江新区,雁南五路,1
176,曲江新区,雁展路,145
176,未央,其他,23
176,未央,凤城七路,48
176,未央,凤城九路,788
176,未央,凤城二路,72
176,未央,凤城五路,8
176,未央,凤城八路,453
176,未央,凤城十二路,358
176,未央,城北经济开发区,31
176,未央,太华北路,7
176,未央,张家堡,61
176,未央,文景路,32
176,未央,明光路,39
176,未央,未央大道,86
176,未央,未央路,190
176,未央,经济技术开发区,4
176,未央,草滩,5
176,未央,辛家庙,2
176,未央,龙首村,72
176,未央区,凤城一路,60
176,未央区,凤城七路,216
176,未央区,凤城三路,11
176,未央区,凤城九路,60
176,未央区,凤城二路,154
176,未央区,凤城十一路,4
176,未央区,城北经济开发区,2
176,未央区,太华南路,15
176,未央区,文景路,540
176,未央区,明光路,96
176,未央区,未央大道,59
176,未央区,未央路,92
176,沣渭新区,世纪大道,1
176,灞桥,其他,47
176,灞桥,半坡路,124
176,灞桥,浐灞大道,20
176,碑林,南关正街,152
176,碑林,长安北路,16
176,碑林,长安路,12
176,碑林,雁塔北路,5
176,碑林区,二环南路西段,20
176,碑林区,南关正街,340
176,碑林区,含光路,46
176,碑林区,火炬路,8
176,碑林区,长安北路,40
176,莲湖,丰禾路,18
176,莲湖,其他,23
176,莲湖,劳动南路,31
176,莲湖,土门,20
176,莲湖,桃园路,15
176,莲湖,玉祥门,2
176,莲湖区,北大街,123
176,莲湖区,甜水井街,7
176,长安,西长安街,36
176,长安,郭杜,12
176,长安,长安区政府,12
176,雁塔,二环南路,15
176,雁塔,其他,58
176,雁塔,唐兴路,15
176,雁塔,唐延路,86
176,雁塔,天谷八路,19
176,雁塔,太白南路,69
176,雁塔,沣惠南路,462
176,雁塔,电子二路,6
176,雁塔,电子正街,16
176,雁塔,科技二路,1
176,雁塔,科技五路,8
176,雁塔,科技路,36
176,雁塔,长安中路,2
176,雁塔,长安南路,147
176,雁塔,高新三路,14
176,雁塔,高新路,16
176,雁塔,鱼化寨,52
176,雁塔区,二环南路西段,3
176,雁塔区,南三环辅路,22
176,雁塔区,吉祥路,3
176,雁塔区,唐延路,3
176,雁塔区,太白南路,19
176,雁塔区,崇业路,26
176,雁塔区,枫林路,1
176,雁塔区,沣惠南路,12
176,雁塔区,科技一路,3
176,雁塔区,科技二路,12
176,雁塔区,科技五路,119
176,雁塔区,科技四路,2
176,雁塔区,科技路,143
176,雁塔区,高新三路,10
176,雁塔区,高新二路,8
176,雁塔区,高新六路,229
176,雁塔区,高新四路,28
176,雁塔区,高新路,237
176,高新,丈八北路,37
176,高新,光华路,29
176,高新,其他,1537
176,高新,唐延路,1735
176,高新,团结南路,336
176,高新,沣惠南路,316
176,高新,科创路,471
176,高新,科技三路,1
176,高新,科技二路,379
176,高新,科技六路,15
176,高新,科技路西口,86
176,高新,紫薇田园都市,8
176,高新,锦业一路,2120
176,高新,锦业路,2559
176,高新,高新二路,69
176,高新,高新六路,45
176,高新,高新周边,6
176,高新,高新四路,509
176,高新,高新路,617
194,武昌,丁字桥,19
194,武昌,东亭,547
194,武昌,中北路,4090
194,武昌,中南路,2848
194,武昌,其他,3
194,武昌,南湖花园,31
194,武昌,徐东,375
194,武昌,徐东二路,2
194,武昌,徐东大街,151
194,武昌,徐家棚,273
194,武昌,杨园,52
194,武昌,武昌火车站,18
194,武昌,水果湖,62
194,武昌,积玉桥,962
194,武昌,紫阳,23
194,汉阳,月湖,303
194,汉阳,汉阳大道,99
194,汉阳,王家湾,386
194,汉阳,鹦鹉,136
194,汉阳,龙阳大道,325
194,江夏,东湖高新,226
194,江夏,藏龙岛,123
194,江岸,三阳路,343
194,江岸,东立街,6
194,江岸,中山大道,137
194,江岸,二七,43
194,江岸,京汉大道,123
194,江岸,兴业路,3
194,江岸,发展大道,6
194,江岸,台北一路,21
194,江岸,台北路,126
194,江岸,合作路,43
194,江岸,后湖,14
194,江岸,后湖大道,3
194,江岸,大智街,1
194,江岸,建设大道,51
194,江岸,永清,4
194,江岸,永清路,139
194,江岸,江汉北路,1
194,江岸,江汉路,441
194,江岸,沿江大道,8
194,江岸,洞庭街,35
194,江岸,百步亭,33
194,江岸,解放大道,46
194,江岸,青岛路,2
194,江岸,香港路,335
194,江汉,万松,671
194,江汉,中山大道,114
194,江汉,北湖,32
194,江汉,唐家墩,1260
194,江汉,常青,49
194,江汉,建设大道,58
194,江汉,新华,1340
194,江汉,汉兴,4
194,江汉,江汉路,44
194,江汉,沿江大道,14
194,江汉,西北湖,227
194,江汉,解放大道,5
194,江汉,长江日报路,69
194,江汉,青年路,85
194,沌口开发区,体育中心,29
194,洪山,东湖高新,40
194,洪山,光谷,6788
194,洪山,关山,1861
194,洪山,其他,4
194,洪山,卓刀泉,667
194,洪山,广埠屯,75
194,洪山,杨家湾,7
194,洪山,沙湖路,3
194,洪山,珞喻路,3
194,洪山,珞狮南路,259
194,洪山,花山,104
194,洪山,街道口,284
194,洪山,高新大道,9
194,洪山,鲁巷,153
194,洪山,鲁磨路,23
194,硚口,其他,50
194,硚口,宗关,3
194,硚口,宝丰,15
194,硚口,崇仁,322
194,硚口,建设大道,3
194,硚口,武胜路,162
194,硚口,汉水桥,61
194,青山,和平大道,48
194,黄陂,其他,10
204,天心,书院路,8
204,天心,侯家塘,78
204,天心,其他,144
204,天心,南湖路,12
204,天心,坡子街,193
204,天心,天心阁,3
204,天心,白沙街,11
204,天心,芙蓉南路,9
204,天心,解放西路,6
204,天心,黄土岭,81
204,岳麓,其他,123
204,岳麓,岳麓,103
204,岳麓,岳麓周边,54
204,岳麓,新民路,6
204,岳麓,枫林路,25
204,岳麓,桐梓坡,5
204,岳麓,桐梓坡路,7
204,岳麓,桔子洲,4
204,岳麓,梅溪湖,78
204,岳麓,汽车西站,87
204,岳麓,洋湖湿地公园,21
204,岳麓,湖南商学院,3
204,岳麓,金星大道,49
204,岳麓,麓谷,3
204,开福,中山亭,177
204,开福,八一桥,22
204,开福,其他,144
204,开福,北辰三角洲,20
204,开福,四方坪,7
204,开福,开福周边,43
204,开福,德雅路,1
204,开福,芙蓉中路,3
204,开福,营盘路,12
204,星沙,经济开发区,4
204,望城,其他,1
204,芙蓉,万家丽,15
204,芙蓉,五一大道,196
204,芙蓉,五一广场,1
204,芙蓉,人民东路,21
204,芙蓉,八一路,40
204,芙蓉,其他,48
204,芙蓉,定王台,117
204,芙蓉,晚报大道,5
204,芙蓉,朝阳路,8
204,芙蓉,火炬村,5
204,芙蓉,火车站,44
204,芙蓉,芙蓉中路,220
204,芙蓉,荷花路,4
204,芙蓉,蔡锷南路,11
204,芙蓉,解放中路,23
204,芙蓉,解放路,11
204,芙蓉,锦泰广场,5
204,芙蓉,韭菜园,8
204,芙蓉,韶山北路,19
204,芙蓉,马王堆,67
204,芙蓉,黄兴路,4
204,长沙县,其他,1
204,雨花,东塘,39
204,雨花,井湾子,8
204,雨花,侯家塘,4
204,雨花,其他,230
204,雨花,劳动西路,23
204,雨花,喜盈门范城,246
204,雨花,圭塘,6
204,雨花,德思勤广场,71
204,雨花,新星小区,11
204,雨花,树木岭,13
204,雨花,汽车南站,2
204,雨花,窑岭,10
204,雨花,芙蓉中路,10
204,雨花,雨花区政府,30
204,雨花,韶山中路,37
204,雨花,韶山北路,2
204,雨花,韶山南路,14
204,雨花,香樟路,24
204,雨花,高桥,26
